event_id,event_date,event_url,location_url,event_venue,event_city,event_state,event_country,show,tour,setlist
1559,1985-09-23,/gig:1985-09-23-mile-high-stadium-denver-co,/venue:mile-high-stadium-denver-co,Mile High Stadium,Denver,CO,USA,,Born In The U.S.A. Tour,"Born In The U.S.A., Badlands, Out In The Street, Johnny 99, Seeds, Atlantic City, The River, Working On The Highway, Trapped, I'm Goin' Down, Glory Days, The Promised Land, My Hometown, Thunder Road, Cover Me, Dancing In The Dark, Hungry Heart, Cadillac Ranch, Downbound Train, I'm On Fire, Pink Cadillac, Bobby Jean, This Land Is Your Land, Born To Run, Ramrod, Twist And Shout, Do You Love Me, Stand On It, Travelin' Band"
1560,1985-09-24,/gig:1985-09-24-mile-high-stadium-denver-co,/venue:mile-high-stadium-denver-co,Mile High Stadium,Denver,CO,USA,,Born In The U.S.A. Tour,"Born In The U.S.A., Badlands, Darlington County, Johnny 99, Seeds, Working On The Highway, Trapped, Out In The Street, Used Cars, I'm Goin' Down, Glory Days, The Promised Land, My Hometown, Thunder Road, Cover Me, Dancing In The Dark, Hungry Heart, Cadillac Ranch, Downbound Train, I'm On Fire, Because The Night, Bobby Jean, Can't Help Falling In Love, Born To Run, Ramrod, Twist And Shout, Do You Love Me, Stand On It, Travelin' Band, High School Confidential"
1561,1985-09-27,/gig:1985-09-27-memorial-coliseum-los-angeles-ca,/venue:memorial-coliseum-los-angeles-ca,Los Angeles Memorial Coliseum,Los Angeles,CA,USA,,Born In The U.S.A. Tour,"Born In The U.S.A., Badlands, Out In The Street, Johnny 99, Seeds, Atlantic City, The River, War, Working On The Highway, Trapped, I'm Goin' Down, Glory Days, The Promised Land, My Hometown, Thunder Road, Cover Me, Dancing In The Dark, Hungry Heart, Cadillac Ranch, Downbound Train, I'm On Fire, Because The Night, Bobby Jean, This Land Is Your Land, Born To Run, Ramrod, Twist And Shout, Do You Love Me, Stand On It, Janey, Don't You Lose Heart, Travelin' Band"
1562,1985-09-29,/gig:1985-09-29-memorial-coliseum-los-angeles-ca,/venue:memorial-coliseum-los-angeles-ca,Los Angeles Memorial Coliseum,Los Angeles,CA,USA,,Born In The U.S.A. Tour,"Born In The U.S.A., Badlands, Out In The Street, Johnny 99, Seeds, Atlantic City, The River, War, Working On The Highway, Trapped, I'm Goin' Down, Glory Days, The Promised Land, My Hometown, Thunder Road, Cover Me, Dancing In The Dark, Hungry Heart, Cadillac Ranch, Downbound Train, I'm On Fire, Pink Cadillac, Bobby Jean, Can't Help Falling In Love, Born To Run, Ramrod, Twist And Shout, Do You Love Me, Stand On It, Travelin' Band"
1563,1985-09-30,/gig:1985-09-30-memorial-coliseum-los-angeles-ca,/venue:memorial-coliseum-los-angeles-ca,Los Angeles Memorial Coliseum,Los Angeles,CA,USA,,Born In The U.S.A. Tour,"Born In The U.S.A., Badlands, Darlington County, Johnny 99, Seeds, Darkness On The Edge Of Town, The River, War, Working On The Highway, Trapped, Out In The Street, I'm Goin' Down, Glory Days, The Promised Land, My Hometown, Thunder Road, Cover Me, Dancing In The Dark, Hungry Heart, Cadillac Ranch, No Surrender, I'm On Fire, Pink Cadillac, Bobby Jean, This Land Is Your Land, Born To Run, Ramrod, Twist And Shout, Do You Love Me, Stand On It, Travelin' Band, Rockin' All Over The World"
1564,1985-10-02,/gig:1985-10-02-memorial-coliseum-los-angeles-ca,/venue:memorial-coliseum-los-angeles-ca,Los Angeles Memorial Coliseum,Los Angeles,CA,USA,,Born In The U.S.A. Tour,"Born In The U.S.A., Badlands, Out In The Street, Johnny 99, Seeds, Darkness On The Edge Of Town, The River, War, Working On The Highway, Trapped, I'm Goin' Down, Prove It All Night, The Promised Land, My Hometown, Thunder Road, Cover Me, Dancing In The Dark, Hungry Heart, Cadillac Ranch, No Surrender, I'm On Fire, Growin' Up, Rosalita (Come Out Tonight), This Land Is Your Land, Born To Run, Bobby Jean, Ramrod, Twist And Shout, Do You Love Me, Stand On It, Travelin' Band, Rockin' All Over The World, Glory Days"
1565,1986-01-19,/gig:1986-01-19-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"My Hometown, The Promised Land, Badlands, Darkness On The Edge Of Town, Stand On It, Ramrod, Twist And Shout"
1566,1986-03-02,/gig:1986-03-02-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Stand On It, Working On The Highway, Darlington County, The Promised Land, Darkness On The Edge Of Town, I'm Goin' Down, My Hometown, Cadillac Ranch, Glory Days"
1567,1986-10-13,/gig:1986-10-13-shoreline-amphitheatre-mountain-view-ca,/venue:shoreline-amphitheatre-mountain-view-ca,Shoreline Amphitheatre,Mountain View,CA,USA,,Non-tour Shows,"Helpless, You Can Look (But You Better Not Touch), Born In The U.S.A., Seeds, Darlington County, Mansion On The Hill, Fire, Dancing In The Dark, Glory Days, Follow That Dream, Hungry Heart, Teach Your Children"
1568,1986-11-05,/gig:1986-11-05-zenith-paris-france,/venue:zenith-paris-france,Le Zénith De Paris,Paris,,France,,Non-tour Shows,Barefootin'
1569,1987-01-21,/gig:1987-01-21-waldorf-astoria-hotel-new-york-city-ny,/venue:waldorf-astoria-hotel-new-york-city-ny,Waldorf-Astoria Hotel,New York City,NY,USA,,Non-tour Shows,"Stand By Me, Oh, Pretty Woman"
1570,1987-04-12,/gig:1987-04-12-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Light Of Day, Stand On It, Darlington County, My Hometown, Cadillac Ranch, Glory Days, Around And Around, Twist And Shout, Carol, Wooly Bully, Lucille, Kansas City, Hey-Hey-Hey-Hey!"
1571,1987-07-29,/gig:1987-07-29-key-largo-belmar-nj,/venue:key-largo-belmar-nj,Key Largo,Belmar,NJ,USA,,Non-tour Shows,"Born In The U.S.A., My Hometown"
1572,1987-07-30,/gig:1987-07-30-green-parrot-neptune-nj,/venue:green-parrot-neptune-nj,Green Parrot,Neptune,NJ,USA,,Non-tour Shows,"One Love/People Get Ready, Born In The U.S.A., My Hometown"
1573,1987-07-31,/gig:1987-07-31-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"You Can't Sit Down, Twist And Shout"
1574,1987-08-02,/gig:1987-08-02-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Light Of Day, I'm Bad, I'm Nationwide, Come On, Let's Go, Gloria (Them), I'm On Fire, Ruby Baby, Sweet Little Sixteen, Proud Mary, Money (That's What I Want), Jersey Girl, Around And Around, Glory Days, Having A Party, Twist And Shout"
1575,1987-08-09,/gig:1987-08-09-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Light Of Day, Darlington County, I'm Bad, I'm Nationwide, Fortunate Son, Ruby Baby, Stand By Me, Hang Up My Rock And Roll Shoes, Glory Days, Having A Party, Twist And Shout"
1576,1987-08-14,/gig:1987-08-14-deck-house-asbury-park-nj,/venue:deck-house-asbury-park-nj,The Deck House,Asbury Park,NJ,USA,,Non-tour Shows,"Around And Around, Twist And Shout, Stand By Me, Savin' Up"
1577,1987-08-21,/gig:1987-08-21-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Native American, Sun City"
1578,1987-08-22,/gig:1987-08-22-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Up On Cripple Creek, Lucille"
1579,1987-08-26,/gig:1987-08-26-key-largo-belmar-nj,/venue:key-largo-belmar-nj,Key Largo,Belmar,NJ,USA,,Non-tour Shows,"My Hometown, Jersey Girl, Born In The U.S.A."
1580,1987-08-26,/gig:1987-08-26-columns-avon-nj,/venue:columns-avon-nj,The Columns,Avon,NJ,USA,,Non-tour Shows,"Lucille, Stand By Me"
1581,1987-08-27,/gig:1987-08-27-tradewinds-sea-bright-nj,/venue:tradewinds-sea-bright-nj,Tradewinds,Sea Bright,NJ,USA,,Non-tour Shows,"Light Of Day, Proud Mary, Fortunate Son, If You Need Me, Around And Around, Lucille"
1582,1987-09-16,/gig:1987-09-16-unknown-location-janesville-wi,/venue:unknown-location-janesville-wi,Unknown Location,Janesville,WI,USA,,Non-tour Shows,
1583,1987-09-25,/gig:1987-09-25-john-f-kennedy-stadium-philadelphia-pa,/venue:john-f-kennedy-stadium-philadelphia-pa,John F. Kennedy Stadium,Philadelphia,PA,USA,,Non-tour Shows,Stand By Me
1584,1987-09-30,/gig:1987-09-30-cocoanut-grove-los-angeles-ca,/venue:cocoanut-grove-los-angeles-ca,Cocoanut Grove,Los Angeles,CA,USA,,Non-tour Shows,"Only The Lonely (Know The Way I Feel), Leah (Roy Orbison), In Dreams, Crying, Uptown, The Comedians, The Comedians, The Comedians, Blue Angel, It's Over, Running Scared, Dream Baby (How Long Must I Dream), Mean Woman Blues, Candy Man, Ooby Dooby, Blue Bayou, Go Go Go (Down The Line), (All I Can Do Is) Dream You, Claudette, Oh, Pretty Woman, Oh, Pretty Woman, (All I Can Do Is) Dream You, The Comedians, Candy Man, Claudette, Uptown"
1585,1987-10-08,/gig:1987-10-08-ritz-new-york-city-ny,/venue:ritz-new-york-city-ny,The Ritz,New York City,NY,USA,,Non-tour Shows,"Native American, Sun City"
1586,1987-10-23,/gig:1987-10-23-st-peter-s-church-new-york-city-ny,/venue:st-peter-s-church-new-york-city-ny,St. Peter's Church,New York City,NY,USA,,Non-tour Shows,Forever Young
1587,1987-10-31,/gig:1987-10-31-mcloone-s-rum-runner-sea-bright-nj,/venue:mcloone-s-rum-runner-sea-bright-nj,McLoone's Rum Runner,Sea Bright,NJ,USA,,Non-tour Shows,"Stand On It, Glory Days, Bad Moon Rising, Around And Around, Brilliant Disguise, Tougher Than The Rest, Light Of Day, Born To Run, Fortunate Son, Two Faces, Lucille, Twist And Shout"
1588,1987-11-06,/gig:1987-11-06-country-day-school-rumson-nj,/venue:country-day-school-rumson-nj,Rumson Country Day School,Rumson,NJ,USA,,Non-tour Shows,"Carol, Lucille, Twist And Shout, Stand By Me"
1589,1987-11-20,/gig:1987-11-20-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Little Latin Lupe Lu, Stand By Me, Carol"
1590,1987-12-05,/gig:1987-12-05-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"Carol, Stand By Me, Wooly Bully, Around And Around, Little Latin Lupe Lu, Twist And Shout"
1591,1987-12-07,/gig:1987-12-07-carnegie-hall-new-york-city-ny,/venue:carnegie-hall-new-york-city-ny,Carnegie Hall,New York City,NY,USA,,Non-tour Shows,Remember When The Music
1592,1987-12-13,/gig:1987-12-13-madison-square-garden-new-york-city-ny,/venue:madison-square-garden-new-york-city-ny,Madison Square Garden,New York City,NY,USA,,Non-tour Shows,"A Teenager In Love, Born To Run, Glory Days, Rock And Roll Music"
1593,1988-01-20,/gig:1988-01-20-waldorf-astoria-hotel-new-york-city-ny,/venue:waldorf-astoria-hotel-new-york-city-ny,Waldorf-Astoria Hotel,New York City,NY,USA,,Non-tour Shows,"Twist And Shout, All Along The Watchtower, I Saw Her Standing There, Stand By Me, Stop! In The Name Of Love, Whole Lotta Shakin' Goin' On, Hound Dog, Honey Hush, Barbara Ann, Born On The Bayou, Like A Rolling Stone, (I Can't Get No) Satisfaction"
1594,1988-01-24,/rehearsal:1988-01-24-expo-theater-fort-monmouth-nj,/venue:expo-theater-fort-monmouth-nj,Expo Theater,Fort Monmouth,NJ,USA,,Tunnel Of Love Express Tour,
1595,1988-01-28,/rehearsal:1988-01-28-expo-theater-fort-monmouth-nj,/venue:expo-theater-fort-monmouth-nj,Expo Theater,Fort Monmouth,NJ,USA,,Tunnel Of Love Express Tour,
1596,1988-02-02,/rehearsal:1988-02-02-expo-theater-fort-monmouth-nj,/venue:expo-theater-fort-monmouth-nj,Expo Theater,Fort Monmouth,NJ,USA,,Tunnel Of Love Express Tour,
1597,1988-02-25,/gig:1988-02-25-centrum-worcester-ma,/venue:centrum-worcester-ma,Centrum In Worcester,Worcester,MA,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Can't Help Falling In Love, Rosalita (Come Out Tonight), Detroit Medley"
1598,1988-02-28,/gig:1988-02-28-centrum-worcester-ma,/venue:centrum-worcester-ma,Centrum In Worcester,Worcester,MA,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Can't Help Falling In Love, Rosalita (Come Out Tonight), Tenth Avenue Freeze-Out, Detroit Medley"
1599,1988-02-29,/gig:1988-02-29-centrum-worcester-ma,/venue:centrum-worcester-ma,Centrum In Worcester,Worcester,MA,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley"
1600,1988-03-03,/gig:1988-03-03-dean-e-smith-sac-chapel-hill-nc,/venue:dean-e-smith-sac-chapel-hill-nc,Dean E. Smith Student Activities Center,Chapel Hill,NC,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley"
1601,1988-03-04,/gig:1988-03-04-dean-e-smith-sac-chapel-hill-nc,/venue:dean-e-smith-sac-chapel-hill-nc,Dean E. Smith Student Activities Center,Chapel Hill,NC,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Can't Help Falling In Love, Rosalita (Come Out Tonight), Detroit Medley"
1602,1988-03-08,/gig:1988-03-08-spectrum-philadelphia-pa,/venue:spectrum-philadelphia-pa,Spectrum,Philadelphia,PA,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley"
1603,1988-03-09,/gig:1988-03-09-spectrum-philadelphia-pa,/venue:spectrum-philadelphia-pa,Spectrum,Philadelphia,PA,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley, Raise Your Hand"
1604,1988-03-13,/gig:1988-03-13-coliseum-richfield-oh,/venue:coliseum-richfield-oh,Richfield Coliseum,Richfield,OH,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley"
1605,1988-03-14,/gig:1988-03-14-coliseum-richfield-oh,/venue:coliseum-richfield-oh,Richfield Coliseum,Richfield,OH,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley, Raise Your Hand"
1606,1988-03-16,/gig:1988-03-16-horizon-rosemont-il,/venue:horizon-rosemont-il,Rosemont Horizon,Rosemont,IL,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Seeds, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Walk Like A Man, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley"
1607,1988-03-17,/gig:1988-03-17-horizon-rosemont-il,/venue:horizon-rosemont-il,Rosemont Horizon,Rosemont,IL,USA,,Tunnel Of Love Express Tour,"Tunnel Of Love, Be True, Adam Raised A Cain, Two Faces, All That Heaven Will Allow, Darkness On The Edge Of Town, Roulette, Cover Me, Brilliant Disguise, Spare Parts, War, Born In The U.S.A., Tougher Than The Rest, She's The One, You Can Look (But You Better Not Touch), I'm A Coward, I'm On Fire, One Step Up, Part Man, Part Monkey, Backstreets, Dancing In The Dark, Light Of Day, Born To Run, Hungry Heart, Glory Days, Love Me Tender, Rosalita (Come Out Tonight), Detroit Medley, Raise Your Hand"
