artwork_id,artwork_url,artwork_name,date
4564,20090609.htm,Bergen Natten #1,2009-06-09
4565,20090610.htm,Bergen Natten #2,2009-06-10
4566,20090610_2.htm,Live in Bergen 2009 DVD (Version 2),2009-06-10
4567,20090613.htm,Bonnaroo '09,2009-06-13
4568,20090613_2.htm,BONNAROO 2009 - Tennessee Stud (Version 2),2009-06-13
4569,20090614.htm,Bonnaroo '09 with phish (full show),2009-06-14
4570,20090627.htm,Glastonbury Festival DVD,2009-06-27
4571,20090627_3.htm,GLASTONBURY 2009 (corrected) (Version 3),2009-06-27
4572,20090627_4.htm,Glastonbury Festival (Version 4),2009-06-27
4573,20090627_5.htm,Glastonbury Festival (corrected) (Version 5),2009-06-27
4574,20090627_6.htm,GLASTONBURY BBC - 2 CD Audio Rip (Version 6),2009-06-27
4575,20090627_7.htm,Glastonbury Festival (BBC Broadcast) (Version 7),2009-06-27
4576,20090627_8.htm,Glastonbury Festival (BBC Broadcast) (Version 8),2009-06-27
4577,20090627_9.htm,Glastonbury Festival (BBC Broadcast) (Version 9),2009-06-27
4578,20090627_11.htm,Galstonbury 2009 (2 DVD version) (Version 11),2009-06-27
4579,20090627_10.htm,Glastonbury - HD Sourced - Guess Who - Dual Layer DVD (Version 10),2009-06-27
4580,20090627_12.htm,"Glastonbury 16songs from HD, guesswho, DL-DVD, altCover (Version 12)",2009-06-27
4581,20090627_13.htm,Glastonbury BBC-Broadcast 2 CD Version (Version 13),2009-06-27
4582,20090627_14.htm,The Best That Glastonbury Has Ever Seen (Version 14),2009-06-27
4583,20090627_15.htm,live in hyde park (Version 15),2009-06-27
4584,20090628.htm,Hard Rock Calling,2009-06-28
4585,20090628_2.htm,Hyde Park Calling 2009 (Version 2),2009-06-28
4586,20090628_3.htm,2009-06-28 Hard Rock Calling - single DVD from BB by froggie07 (Version 3),2009-06-28
4587,20090628_4.htm,Hyde Park Calling DVD (Apocalypse Sound) (Version 4),2009-06-28
4588,20090628_5.htm,LONDON CALLING (Version 5),2009-06-28
4589,20090628_6.htm,Hyde Park Dream Night (Version 6),2009-06-28
4590,20090629.htm,Glastonbury DVD,2009-06-29
4591,20090630.htm,Bern 2009,2009-06-30
4592,20090702.htm,Munich '09,2009-07-02
4593,20090702_2.htm,"MUNICH, GERMANY (Version 2)",2009-07-02
4594,20090702_3.htm,"2009-07-02 Olympiastadion München, Deutschland (d.m. recording) (Version 3)",2009-07-02
4595,20090702_4.htm,München 2009 (Version 4),2009-07-02
4596,20090703.htm,"FRANKFURT, GERMANY",2009-07-03
4597,20090703_2.htm,Frankfurt '09 (Version 2),2009-07-03
4598,20090703_3.htm,FRANKFURT - Badabing Recording (Version 3),2009-07-03
4599,20090703_4.htm,Frankfurt '09 - Sirius Radio Broadcast  (Slim CD-Case - Front Only) (Version 4),2009-07-03
4600,20090703_5.htm,Frankfurt '09 - corrected (Version 5),2009-07-03
4601,20090703_8.htm,Frankfurt Dream Night (Version 8),2009-07-03
4602,20090705.htm,"VIENNA, AUSTRIA",2009-07-05
4603,20090705_4.htm,Vienna '09 (Version 4),2009-07-05
4604,20090705_3.htm,"Ernst Happel Stadion, Wien, Österreich (d.m. recording) (Version 3)",2009-07-05
4605,20090705_5.htm,Another carnival by the danube Godfather records (Version 5),2009-07-05
4606,20090705_6.htm,Another Carnival by the Danube (for Jewel Case) (Version 6),2009-07-05
4607,20090705_7.htm,vienna (Version 7),2009-07-05
4608,20090705_8.htm,VIENNA DVD VERSION (Version 8),2009-07-05
4609,20090708.htm,We Can Make It If We Run,2009-07-08
4610,20090708_2.htm,Herning DENMARK 07-08-2009 (Version 2),2009-07-08
4611,20090711.htm,Dublin Rain,2009-07-11
4612,20090711_2.htm,Dublin '09 1st Night (Version 2),2009-07-11
4613,20090711_3.htm,Live at the RDS Arena (Version 3),2009-07-11
4614,20090711_4.htm,The Stadium Ass Breaker DVD first Show (Version 4),2009-07-11
4615,20090712.htm,Dublin '09 2nd Night,2009-07-12
4616,20090712_2.htm,Another Beautiful Night Dvd second Night (Version 2),2009-07-12
4617,20090714.htm,Glasgow '09,2009-07-14
4618,20090716.htm,Festival des Vieilles Charues,2009-07-16
4619,20090719.htm,Rome '09,2009-07-19
4620,20090719_2.htm,Rome '09 - corrected (Version 2),2009-07-19
4621,20090719_3.htm,ROMA DREAM 2009 DVD (Version 3),2009-07-19
4622,20090719_4.htm,Late Night Special (Version 4),2009-07-19
4623,20090719_5.htm,ROMA 19 july 2009 (Version 5),2009-07-19
4624,20090719_6.htm,Roma Dream Night CC (Version 6),2009-07-19
4625,20090719_7.htm,Surprise In Rome DVD (Version 7),2009-07-19
4626,20090721.htm,Torino 2009,2009-07-21
4627,20090721_2.htm,GRAN TORINO (Version 2),2009-07-21
4628,20090721_3.htm,TORINO DREAM 2009 DVD (Version 3),2009-07-21
4629,20090721_4.htm,Torino Dream Night - CC 952-54 (Version 4),2009-07-21
4630,20090721_5.htm,Torino Dream Night CC (Version 5),2009-07-21
4631,20090723.htm,Udine 2009,2009-07-23
4632,20090723_2.htm,Udine 2009 - 2 (Version 2),2009-07-23
4633,20090723_3.htm,"For a kiss and a smile, Godfather Records (Version 3)",2009-07-23
4634,20090723_5.htm,UDINE DREAM 2009 DVD (Version 5),2009-07-23
4635,20090723_6.htm,For A Kiss And A Smile (Version 6),2009-07-23
4636,20090723_7.htm,Udine Dream Night CC (Version 7),2009-07-23
4637,20090723_8.htm,MANDI UDIN DVD (Version 8),2009-07-23
4638,20090726.htm,Bilbao 2009,2009-07-26
4639,20090726_2.htm,Bilbao 2009 (corrected) (Version 2),2009-07-26
4640,20090726_3.htm,Dream Whatever You Want Vol.-1 - Greetings (Version 3),2009-07-26
4641,20090726_4.htm,BRUCE SPRINGSTEEN LIVE IN BILBAO (Version 4),2009-07-26
4642,20090728.htm,Sevilla 2009,2009-07-28
4643,20090728_2.htm,Sevilla 2009 - redone (Version 2),2009-07-28
4644,20090730.htm,This IS Benidorm!,2009-07-30
4645,20090801.htm,Valladolid '09,2009-08-01
4646,20090801_2.htm,Valladolid '09 (redone) (Version 2),2009-08-01
4647,20090801_3.htm,The Dream is That You Are Here (Version 3),2009-08-01
4648,20090801_4.htm,Hola Valladolid!!! (Version 4),2009-08-01
4649,20090801_5.htm,Hola Valladolid DVD (Version 5),2009-08-01
4650,20090802.htm,Santiago '09,2009-08-02
4651,20090802_2.htm,SANTIAGO DVD - 08-02-2009 (Version 2),2009-08-02
4652,20090802_3.htm,"Santiago, Spain - AUGUST 2, 20092009-08-02 - DVD -  Version (Version",2009-08-02
4653,20090802_4.htm,Santiago dream night (CC) (Version 4),2009-08-02
4654,20090802_5.htm,SANTIAGO DVD (Full Show) - 08-02-2009 (Version 5),2009-08-02
4655,20090819.htm,HARTFORD 2009 (again),2009-08-19
4656,20090822.htm,Mansfield Night #1,2009-08-22
4657,20090823_2.htm,Mansfield Night #2 (Version 2),2009-08-23
4658,20090823_3.htm,Mansfield Complete Corrected Version (Version 3),2009-08-23
4659,20090825.htm,Saratoga NY '09,2009-08-25
4660,20090912.htm,Tampa Florida,2009-09-12
4661,20090912_2.htm,Tampa 09-12-2009 (Version 2),2009-09-12
4662,20090913_3.htm,Sunrise '09 (Version 3),2009-09-13
4663,20090913.htm,"Sunrise, FL",2009-09-13
4664,20090913_2.htm,Ft Lauderdale 2009 (Version 2),2009-09-13
4665,20090916.htm,Greenville SC'09,2009-09-16
4666,20090920.htm,Meeting Across The Chicago River,2009-09-20
4667,20090920_2.htm,CHICAGO 2009 (again) (Version 2),2009-09-20
4668,20090920_3.htm,Thunder In Your Heart (Version 3),2009-09-20
4669,20090921.htm,Des Moines 2009,2009-09-21
4670,20090925.htm,"E.Costello "" Spectacle"" w. Bruce Springsteen",2009-09-25
4671,20090925_5.htm,Elvis Costello presents Spectacle with ... (JTT Version) (Version 5),2009-09-25
4672,20090925_2.htm,Spectacle (Version 2),2009-09-25
4673,20090925_3.htm,Spectacle (Version 3),2009-09-25
4674,20090925_4.htm,"E.Costello ""Spectacle"" w.Bruce Springsteen (corrected) (Version 4)",2009-09-25
4675,20090925_6.htm,Elvis Costello presents Spectacle with ... (JTT Version) (Version 6),2009-09-25
4676,20090930_3.htm,Giants Stadium 2009 #1 (Version 3),2009-09-30
4677,20090930.htm,"""Wrecking Ball"" Night #1",2009-09-30
4678,20090930_2.htm,"""Born To Run"" Nihgt#1 (Version 2)",2009-09-30
4679,20091002.htm,Darkness On The Edge Of Town Night #2,2009-10-02
4680,20091002_2.htm,Giants Stadium 2009 #2 (Version 2),2009-10-02
4681,20091002_3.htm,Giants Stadium 2009 #2 - altered (Version 3),2009-10-02
4682,20091002_4.htm,Giants Stadium 2009 #2 (DVD) (Version 4),2009-10-02
4683,20091002_5.htm,"Giants Stadium, October 2, 2009  (Version 5)",2009-10-02
4684,20091002_6.htm,Are You Ready to Help Us Tear This Old Girl Down? (Version 6),2009-10-02
4685,20091003.htm,"""Born In The U.S.A."" Night #3",2009-10-03
4686,20091003_2.htm,Giants Stadium 2009 #2 (Version 2),2009-10-03
4687,20091003_3.htm,Giants Stadium 2009 #3 (Version 3),2009-10-03
4688,20091003_4.htm,Giants Stadium 2009 #3 (corrected) (Version 4),2009-10-03
4689,20091003_5.htm,Giants Stadium 2009 #3 (DVD) (Version 5),2009-10-03
4690,20091008.htm,Born To Run Night #4,2009-10-08
4691,20091008_2.htm,last dance at giants (Version 2),2009-10-08
4692,20091008_3.htm,"Giants Stadium Revised- Previous version missing ""Twist and Shout"" (Version 3)",2009-10-08
4693,20091008_4.htm,Giants Stadium 2009 #4 (Version 4),2009-10-08
4694,20091008_5.htm,10.08.2009 Giants Stadium (Version 5),2009-10-08
4695,20091008_6.htm,Giants Stadium 2009 #4 (DVD) (Version 6),2009-10-08
4696,20091009.htm,Giants Stadium Last & Final Show EVER!,2009-10-09
4697,20091009_2.htm,2009-10-09 Giants#5 BITUSA by nyc bitch DVDfront_300dpi (Version 2),2009-10-09
4698,20091009_3.htm,GIANTS STADIUM 5 (Version 3),2009-10-09
4699,20091009_4.htm,Giants Stadium 2009 #5 (DVD) (Version 4),2009-10-09
4700,20091013.htm,Little Bit O'Soul,2009-10-13
4701,20091013_2.htm,Spectrum The Last Shows #1 (Version 2),2009-10-13
4702,20091014.htm,What Love Can Do,2009-10-14
4703,20091014_2.htm,"""What love can do"" (Version 2)",2009-10-14
4704,20091014_3.htm,Spectrum The Last Shows #2 (Version 3),2009-10-14
4705,20091014_4.htm,Spctrum Final Shows #2 (DVD) (Version 4),2009-10-14
4706,20091019_3.htm,Spectrum The Last Shows #3 (Version 3),2009-10-19
4707,20091019_2.htm,All Shook Up (second try) (Version 2),2009-10-19
4708,20091019_4.htm,PHILADEPHIA NIGHT 3 (Version 4),2009-10-19
4709,20091019_5.htm,PHILADELPHIA NIGHT 3 (Version 5),2009-10-19
4710,20091019_6.htm,Spectrum nights - pignon label (Version 6),2009-10-19
4711,20091020.htm,Higher And Higher,2009-10-20
4712,20091020_3.htm,Spectrum The Last Shows #4 (different back) (Version 3),2009-10-20
4713,20091020_2.htm,Spectrum The Last Shows #4 (Version 2),2009-10-20
4714,20091020_7.htm,PHILADELPHIA NIGHT 4 (Version 7),2009-10-20
4715,20091020_5.htm,A Dream Where Everything Goes Right (Version 5),2009-10-20
4716,20091020_6.htm,A Dream Where Everything Goes Right (corected) (Version 6),2009-10-20
4717,20091020_8.htm,Wachovia Spectrum (Version 8),2009-10-20
4718,20091025.htm,Roll Over Beethoven,2009-10-25
4719,20091025_2.htm,St Louis '09 (Version 2),2009-10-25
4720,20091025_3.htm,St Louis '09 (Highway 61 version) (Version 3),2009-10-25
4721,20091029.htm,RnR HOF 25th Anniversary,2009-10-29
4722,20091029_2.htm,Rock n Roll HOF 25th Anniversary Concert (Version 2),2009-10-29
4723,20091029_3.htm,Rock N' Roll Hall Of Fame - 25th  (Version 3),2009-10-29
4724,20091029_4.htm,"2009-10-29 - R&R Hall Of Fame DVD"" (Version 4)",2009-10-29
4725,20091029_5.htm,Madison Square Garden (Full Show) (Version 5),2009-10-29
4726,20091029_6.htm,The rock and roll hall of fame (25th anniversary concert) - pignon label (Versio,2009-10-29
4727,20091102.htm,DC Nov '09,2009-11-02
4728,20091103.htm,Charlotte '09,2009-11-03
4729,20091107.htm,Wild & Innocent In New York,2009-11-07
4730,20091107_2.htm,New York City Fall '09 First Night (Version 2),2009-11-07
4731,20091107_3.htm,THE INNOCENT DREAM (DVD NYCBC) (Version 3),2009-11-07
4732,20091107_4.htm,New York City Fall '09 First Night (Bossman Version) (Version 4),2009-11-07
4733,20091107_5.htm,The Wild... Madison Sqaure Garden (Version 5),2009-11-07
4734,20091107_6.htm,New York City First Dream Night CC (Version 6),2009-11-07
4735,20091107_7.htm,NEW YORK 2009 night 1 (Version 7),2009-11-07
4736,20091107_8.htm,MSG WIESS - NYCBC - Crystal Cat Dubbed (Version 8),2009-11-07
4737,20091107_9.htm,Gonna Do Something That's Never Be Done Before (Version 9),2009-11-07
4738,20091107_10.htm,The innocent dream (Version 10),2009-11-07
4739,20091108.htm,the river in New York,2009-11-08
4740,20091108_2.htm,New York City Fall '09 Second Night (Version 2),2009-11-08
4741,20091108_3.htm,New York City Fall '09 Second Night (Bossman Version) (Version 3),2009-11-08
4742,20091108_5.htm,The River  Madison Square Garden  (Version 5),2009-11-08
4743,20091108_4.htm,the river in new york (Version 4),2009-11-08
4744,20091108_6.htm,The River In NYC DVD 1 (Version 6),2009-11-08
4745,20091108_7.htm,The River In NYC DVD 2 (Version 7),2009-11-08
4746,20091108_8.htm,TAKE ME TO THE RIVER TONIGHT (Bossman284-hoserama) (Version 8),2009-11-08
4747,20091108_9.htm,TAKE ME TO THE RIVER TONIGHT (Bossman284-hoserama) (Version 9),2009-11-08
4748,20091108_10.htm,TAKE ME TO THE RIVER TONIGHT (Bossman284-hoserama) (Version 10),2009-11-08
4749,20091108_11.htm,The River Show - IEM-Aud Mix (Version 11),2009-11-08
4750,20091108_12.htm,TAKE ME TO THE RIVER TONIGHT DVD (Bossman284-hoserama-NYCB)  (Version 12),2009-11-08
4751,20091108_13.htm,TAKE ME TO THE RIVER TONIGHT (Bossman284-hoserama) FINAL (HOPEFULLY!) (Version 1,2009-11-08
4752,20091108_14.htm,Into the River We Dive (Version 14),2009-11-08
4753,20091108_15.htm,Long walk home from berlin (Version 15),2009-11-08
4754,20091108_16.htm,Into the river we dive (godfather IEM source) (Version 16),2009-11-08
4755,20091108_17.htm,Into The River We Dive 2nd Edition (Godfather) (3CD) (Version 17),2009-11-08
4756,20091108_18.htm,Take Me To The River Tonight (Version 18),2009-11-08
4757,20091108_19.htm,New York City Second Dream Night (Version 19),2009-11-08
4758,20091109.htm,TAKE ME TO THE RIVER TONIGHT DVD (Bossman284-hoserama-NYCB),2009-11-09
4759,20091110.htm,Cleveland 2009,2009-11-10
4760,20091110_2.htm,Quicken Loans Arena - 10 November 2009 (Version 2),2009-11-10
4761,20091110_3.htm,Cleveland 2009 (booklet redone) (Version 3),2009-11-10
4762,20091110_4.htm,Mansion Of Glory (Godfather) (3CD) (Version 4),2009-11-10
4763,20091113.htm,Auburn Hills '09,2009-11-13
4764,20091115.htm,Milwaukee Nov '09,2009-11-15
4765,20091115_2.htm,Living proof in milwaukee - pignon label (Version 2),2009-11-15
4766,20091118.htm,Nashville '09,2009-11-18
4767,20091120.htm,Baltimore '09,2009-11-20
4768,20091120_2.htm,"BALTIMORE - NOV 20, 2009 (Version 2)",2009-11-20
4769,20091120_4.htm,Baltimore - DVD (luliluli) (Version 4),2009-11-20
4770,20091120_5.htm,Baltimore DVD You Tube Version (Version 5),2009-11-20
4771,20091120_7.htm,Baltimore - DVD (luliluli Vers. 4 - ALT. Cover) (Version 7),2009-11-20
4772,20091122.htm,Buffalo,2009-11-22
4773,20091122_2.htm,Buffalo - The Fianl 2009 Show (Version 2),2009-11-22
4774,20091122_3.htm,Buffalo - The Final 2009 Show (corrected) (Version 3),2009-11-22
4775,20091122_4.htm,Greetings From Buffalo (Version 4),2009-11-22
4776,20091122_5.htm,Dream Whatever You Want Vol.-2 - The Wild (Version 5),2009-11-22
4777,20091122_6.htm,Dream Whatever You Want Vol.-1 - Greetings (2) (Version 6),2009-11-22
4778,20091122_7.htm,Dream Whatever You Want Vol.-3 - Born To Run (Version 7),2009-11-22
4779,20091122_8.htm,Greetings From Buffalo (Godfatherrecords) (22-11-2009) (Version 8),2009-11-22
4780,20091122_9.htm,"Greetings From Buffalo, NY (Ademotte version) (Version 9)",2009-11-22
4781,20091122_10.htm,"Buffalo, NY (Bossman version) (Version 10)",2009-11-22
4782,20091122_11.htm,Dream Whatever You Want Vol.-4 - Darkness (Version 11),2009-11-22
4783,20091122_12.htm,Dream Whatever You Want Vol.-4 - Darkness (Version 12),2009-11-22
4784,20091122_13.htm,Dream Whatever You Want Vol.-4 - Darkness (Version 13),2009-11-22
4785,20091122_14.htm,"Buffalo, NY (Bossman version - corrected back) (Version 14)",2009-11-22
4786,20091122_15.htm,The Last Dance In Buffalo (Edited Bossman version by 2007Bruce) (Version 15),2009-11-22
4787,20091122_16.htm,For One Time Only (Edited Bossman version by Duke) (Version 16),2009-11-22
4788,20091122_17.htm,Dream Whatever You Want Vol.-5 - The River (Version 17),2009-11-22
4789,20091122_18.htm,"Dream Whatever You Want Vol.-6 - Nebraska, BITUSA, Tunnel, Human T, Lucky Town (",2009-11-22
4790,20091122_19.htm,"Greetings From Buffalo, NY - A CuseBruce Remaster (2DVDs) (Version 19)",2009-11-22
4791,20091122_20.htm,"Buffalo Gals, won't you come out tonight - pignon label (Version 20)",2009-11-22
4792,20091122_21.htm,"BUFFALO MULTI CAM (NOV 22, 2009) (Version 21)",2009-11-22
4793,20091122_23.htm,Buffalo - 2DVDs (luliluli - Multi-cam Re-mix) (Version 23),2009-11-22
4794,20091122_24.htm,The Last Time! (Hoserama Mix8 Version) (Version 24),2009-11-22
4795,20091122_25.htm,"Buffalo, NY - November 22, 2009 (Hoserama Audience+IEM mix) (Version 25)",2009-11-22
4796,20091122_26.htm,We Got A Birhday Boy In The House Tonight (Version 26),2009-11-22
4797,20091122_27.htm,Greetings From Buffalo Dream Night (Crystal Cat Records) (Version 27),2009-11-22
4798,20091129.htm,The 25th Anniversary Rock & Roll Hall of Fame,2009-11-29
4799,20091129_2.htm,The 25th Anniversary Rock & Roll Hall of Fame  (Version 2),2009-11-29
4800,20091129_3.htm,The 25th Anniversary Rock & Roll Hall of Fame  (Version 3),2009-11-29
4801,20100116.htm,LIGHT OF DAY 2010 - Bull Version,2010-01-16
4802,20100116_2.htm,Paramount Theater (Full Show) (Version 2),2010-01-16
4803,20100116_3.htm,Bruce Springsteen 01-16-2010 (Version 3),2010-01-16
4804,20100719.htm,Surprise in Rome,2010-07-19
4805,20101104.htm,Pittsburgh 2010 (Both Nights),2010-11-04
4806,20101116.htm,2010-11-16 Late Night with Jimmy Fallon (hrubesh version),2010-11-16
4807,20101207.htm,"The 'international' Webcast (Asbury Park, N.J. 2010-12-07)",2010-12-07
4808,20101207_2.htm,Songs From The Promise Webcast DVD (Version 2),2010-12-07
4809,20101207_3.htm,Songs From The Promise DVD (Version 3),2010-12-07
4810,20101207_4.htm,"""Songs From The Promise"" CD  (Version 4)",2010-12-07
4811,20110115.htm,Light Of Day 11 (Bull Version),2011-01-15
4812,20110115_2.htm,Light Of Day 11 (Bakerstuff Version) (Version 2),2011-01-15
4813,20110115_3.htm,Light Of Day 11 (Version 3),2011-01-15
4814,20110115_4.htm,Light Of Day Goes To 11 (Version 4),2011-01-15
4815,20110115_5.htm,Light Of Day Goes To 11 (Version 5),2011-01-15
4816,20110115_6.htm,Light Of Day Goes To 11 (Version 6),2011-01-15
4817,20110314.htm,2011 Rock And Roll Hall Of Fame Induction Ceremony,2011-03-14
4818,20110314_2.htm,2011 Rock And Roll Hall Of Fame Induction Ceremony (Version 2),2011-03-14
4819,20110402.htm,"Asbury Park, NJ  -  Wonder Bar  -  2011-04-02",2011-04-02
4820,20110525.htm,Frankfurt 2012 Singlecam 9 Videos by Zagor,2011-05-25
4821,20110717.htm,"A TRIBUTE TO ""THE BIG MAN"" CLARENCE CLEMONS",2011-07-17
4822,20110717_2.htm,"2011-07-17      A TRIBUTE TO ""THE BIG MAN"" CLARENCE CLEMONS  CORRECTED (Version",2011-07-17
4823,20111103.htm,"Bruce Springsteen & Joe Grushecky - Pittsburgh - Nov.03, 2011",2011-11-03
4824,20111103_2.htm,Joe Grushecky & The House Rockers (Version 2),2011-11-03
4825,20111104.htm,"Bruce Springsteen & Joe Grushecky - Pittsburgh - Nov.04, 2011",2011-11-04
4826,20111104_3.htm,Incient On Fifth Avenue (FIXED) (Version 3),2011-11-04
4827,20111104_5.htm,Incident In Pittsburgh DVD (revised) (Version 5),2011-11-04
4828,20111105.htm,Obama Rally 2012 - Madison WI,2011-11-05
4829,20111109.htm,5th Stand Up For Heroes - B.Woodruff Foundation - NY Comedy Festival,2011-11-09
4830,20111209.htm,Gaslight Anthem with Bruce Springsteen,2011-12-09
4831,20120101.htm,"After 80 Days, I Dont Want to go Home (Flynn Europe 2012 compilation)",2012-01-01
4832,20120114.htm,Light of Day 2012,2012-01-14
4833,20120212.htm,54TH ANNUAL GRAMMY AWARDS,2012-02-12
4834,20120212_2.htm,54th Grammy Awards (Version 2),2012-02-12
4835,20120227.htm,Bruce Week on Late Night!,2012-02-27
4836,20120228.htm,2012-02-28 Bruce Springsteen at the Jimmi Fallon Show,2012-02-28
4837,20120302.htm,Late Night With Jimmy Fallon,2012-03-02
4838,20120302_2.htm,Late Night With Jimmy Fallon 2012 (Version 2),2012-03-02
4839,20120309.htm,"2012-03-09 10th Anniversary Of SiriusXm Radio - Apollo Theater, New York City, N",2012-03-09
4840,20120309_2.htm,SHOWTIME AT THE APOLLO (dannychico Version) (Version 2),2012-03-09
4841,20120309_3.htm,New York Apollo SIRIUS XM 2012-03-09 (larryrulz Version) (Version 3),2012-03-09
4842,20120309_4.htm,The Apollo Theater SiriusXM Boradcast (Version 4),2012-03-09
4843,20120309_5.htm,The Apollo Theater SiriusXM Boradcast (Version 5),2012-03-09
4844,20120309_6.htm,"Apollo Theater, Harlem, NYC, 2012 - Pre-Show + Show (Broadcast live on SiriusXM",2012-03-09
